ID	Platform	BookAuthor	BookID	Book	RevID	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_SCONJ	upos_dist_AUX	upos_dist_X	upos_dist_NUM	upos_dist_ADP	upos_dist_PUNCT	upos_dist_PART	upos_dist_ADV	upos_dist_INTJ	upos_dist_CCONJ	upos_dist_ADJ	upos_dist_PROPN	upos_dist_NOUN	upos_dist_VERB	upos_dist_SYM	upos_dist_PRON	upos_dist_DET	lexical_density	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_tense_dist_Pres	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_form_dist_Ger	verbs_form_dist_Part	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_+	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Sing+3	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_+3	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Sub	aux_mood_dist_Ind	aux_tense_dist_Fut	aux_tense_dist_Past	aux_tense_dist_Pres	aux_tense_dist_Imp	aux_form_dist_Fin	aux_form_dist_Part	aux_form_dist_Ger	aux_form_dist_Inf	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+3	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+3	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_advmod	dep_dist_advcl	dep_dist_acl	dep_dist_det	dep_dist_cop	dep_dist_vocative	dep_dist_conj	dep_dist_amod	dep_dist_det:poss	dep_dist_orphan	dep_dist_aux	dep_dist_expl:impers	dep_dist_obl	dep_dist_mark	dep_dist_flat:foreign	dep_dist_acl:relcl	dep_dist_fixed	dep_dist_parataxis	dep_dist_nummod	dep_dist_punct	dep_dist_root	dep_dist_obj	dep_dist_ccomp	dep_dist_nsubj:pass	dep_dist_discourse	dep_dist_xcomp	dep_dist_obl:agent	dep_dist_case	dep_dist_dislocated	dep_dist_cc	dep_dist_nmod	dep_dist_flat:name	dep_dist_nsubj	dep_dist_flat	dep_dist_iobj	dep_dist_det:predet	dep_dist_aux:pass	dep_dist_csubj	dep_dist_compound	dep_dist_expl:pass	dep_dist_expl	dep_dist_appos	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_2	prep_dist_4	prep_dist_5	prep_dist_1	prep_dist_3	subordinate_dist_5	subordinate_dist_4	subordinate_dist_3	subordinate_dist_2	subordinate_dist_1	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_1	verb_edges_dist_5	verb_edges_dist_0	verb_edges_dist_6	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_2	avg_verb_edges	ttr_form_chunks_100	ttr_form_chunks_200	ttr_lemma_chunks_100	ttr_lemma_chunks_200
4514	AmazonBooks	J.K. Rowling	15881	Harry Potter and the Chamber of Secrets	423	1	2	2	5.5	0	0	0	0	0	0	0	0	0	0	50	0	50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4515	AmazonBooks	J.R.R. Tolkien	5907	The Hobbit	161	2	14	7	4.53846153846154	0	7.14285714285714	0	0	7.14285714285714	7.14285714285714	0	0	0	0	0	0	28.5714285714286	21.4285714285714	0	7.14285714285714	21.4285714285714	0.538461538461538	0	0	100	0	50	0	0	50	33.3333333333333	33.3333333333333	33.3333333333333	0	0	0	0	100	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	0	0	1.5	50	4.66666666666667	1.72727272727273	3	3	3	0	7.14285714285714	0	21.4285714285714	0	0	0	0	0	0	7.14285714285714	0	0	0	0	7.14285714285714	0	0	0	7.14285714285714	14.2857142857143	14.2857142857143	0	0	0	0	0	7.14285714285714	0	0	7.14285714285714	0	7.14285714285714	0	0	0	0	0	0	0	0	0	100	0	0	100	1	1	0	0	0	100	0	0	0	0	0	100	1	33.3333333333333	66.6666666666667	0	100	0	0	33.3333333333333	0	0	0	66.6666666666667	1.33333333333333	0	0	0	0
4516	AmazonBooks	J.K. Rowling	5	Harry Potter and the Prisoner of Azkaban	58	2	25	12.5	6.38095238095238	0	0	0	0	16	16	0	8	0	0	20	0	24	4	0	0	12	0.666666666666667	0	0	100	0	100	0	0	0	0	0	100	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	50	25	2.57894736842105	9	5	2.5	8	0	0	12	0	0	0	20	0	0	0	0	12	0	0	0	0	0	0	16	8	0	0	0	0	0	0	16	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	100	0	0	1	1	0	0	0	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	100	0	0	3	0	0	0	0
4517	AmazonBooks	Dan Brown	960	Angels and Demons	86	1	2	2	8	0	0	0	0	0	50	0	0	0	0	0	0	50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4518	AmazonBooks	Jane Austen	1885	Pride and Prejudice	116	4	28	7	5.81818181818182	0	0	10.7142857142857	0	7.14285714285714	21.4285714285714	0	7.14285714285714	0	3.57142857142857	21.4285714285714	0	10.7142857142857	3.57142857142857	0	3.57142857142857	10.7142857142857	0.545454545454545	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	28	2.27777777777778	6	3.75	1.75	7.14285714285714	0	3.57142857142857	7.14285714285714	0	0	10.7142857142857	3.57142857142857	3.57142857142857	0	0	0	0	3.57142857142857	7.14285714285714	0	0	0	0	21.4285714285714	14.2857142857143	3.57142857142857	0	0	0	0	0	3.57142857142857	0	3.57142857142857	7.14285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	1	1	0	0	0	100	0	0	0	0	0	100	1	0	100	0	100	0	0	0	0	0	0	100	2	0	0	0	0
4519	AmazonBooks	J.K. Rowling	2	Harry Potter and the Order of the Phoenix	113	1	2	2	7	0	0	0	0	0	0	0	0	0	0	50	0	50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4520	AmazonBooks	Jane Austen	45032	Mansfield Park	2	18	259	14.3888888888889	4.61111111111111	2.31660231660232	3.47490347490347	0	0	10.4247104247104	16.6023166023166	0	5.40540540540541	0	3.86100386100386	6.94980694980695	1.93050193050193	18.1467181467181	10.03861003861	0	5.01930501930502	15.8301158301158	0.509259259259259	0	0	88.2352941176471	11.7647058823529	68.421052631579	5.26315789473684	10.5263157894737	15.7894736842105	0	7.69230769230769	65.3846153846154	26.9230769230769	0	0	0	70.5882352941177	0	17.6470588235294	0	11.7647058823529	0	11.1111111111111	0	11.1111111111111	77.7777777777778	0	0	88.8888888888889	11.1111111111111	100	0	0	0	22.2222222222222	77.7777777777778	0	0	0	0	1.77777777777778	83.3333333333333	8.09375	2.8989898989899	20	7.33333333333333	3.11111111111111	5.01930501930502	2.31660231660232	0.772200772200772	13.5135135135135	2.31660231660232	0	4.24710424710425	4.24710424710425	1.54440154440154	0	0.772200772200772	0	5.40540540540541	2.7027027027027	0	0.386100386100386	0.772200772200772	0.386100386100386	0	16.6023166023166	6.94980694980695	4.24710424710425	1.15830115830116	0.386100386100386	0	0.386100386100386	0	10.03861003861	0	3.47490347490347	3.47490347490347	0.386100386100386	4.63320463320463	0	0.386100386100386	0.772200772200772	0.386100386100386	0.386100386100386	0	0	1.54440154440154	0.386100386100386	71.4285714285714	28.5714285714286	25	75	8	1	0	0	0	100	0	0	0	0	9.09090909090909	90.9090909090909	1.09090909090909	55.5555555555556	44.4444444444444	16.6666666666667	83.3333333333333	36	4	0	0	28	16	16	2.26923076923077	0.8	0.68	0.69	0.555
4521	AmazonBooks	Sarah J. Maas	50659472	A court of wings and ruin	18	4	63	15.75	4.23636363636364	0	4.76190476190476	0	0	12.6984126984127	12.6984126984127	0	11.1111111111111	0	4.76190476190476	4.76190476190476	0	20.6349206349206	11.1111111111111	0	4.76190476190476	12.6984126984127	0.545454545454545	0	0	100	0	28.5714285714286	0	0	71.4285714285714	0	85.7142857142857	14.2857142857143	0	0	0	0	100	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	66.6666666666667	0	0	0	0	33.3333333333333	1.75	50	9	2.11764705882353	8	5.75	4.5	7.93650793650794	1.58730158730159	1.58730158730159	12.6984126984127	0	0	4.76190476190476	3.17460317460317	0	0	4.76190476190476	0	4.76190476190476	0	0	0	3.17460317460317	0	0	12.6984126984127	6.34920634920635	3.17460317460317	0	0	0	3.17460317460317	0	12.6984126984127	0	4.76190476190476	9.52380952380952	0	1.58730158730159	0	1.58730158730159	0	0	0	0	0	0	0	100	0	33.3333333333333	66.6666666666667	4	1.25	25	0	0	75	0	0	0	50	0	50	2	33.3333333333333	66.6666666666667	0	100	14.2857142857143	0	0	0	57.1428571428571	0	28.5714285714286	2.42857142857143	0	0	0	0
4522	AmazonBooks	J.R.R. Tolkien	222910	The Two Towers	175	80	1922	24.025	4.56758669497523	0.624349635796046	1.71696149843913	0.468262226847034	5.56711758584807	11.0822060353798	26.4828303850156	0	3.17377731529657	0	1.35275754422477	5.67117585848075	13.0593132154006	11.5504682622268	4.78668054110302	0.36420395421436	2.28928199791883	11.8106139438085	0.520169851380042	2.56410256410256	5.12820512820513	89.7435897435897	2.56410256410256	49.3333333333333	1.33333333333333	2.66666666666667	46.6666666666667	6.52173913043478	39.1304347826087	42.3913043478261	11.9565217391304	0	0	2.56410256410256	53.8461538461539	0	15.3846153846154	10.2564102564103	17.948717948718	0	3.84615384615385	0	3.84615384615385	92.3076923076923	7.69230769230769	0	69.2307692307692	23.0769230769231	78.7878787878788	0	0	21.2121212121212	0	57.6923076923077	0	0	0	42.3076923076923	1.3375	38.75	17.9626168224299	3.11177794448612	57	9.725	4.35	2.80957336108221	1.45681581685744	1.09261186264308	11.2382934443288	0.936524453694069	0	2.65348595213319	4.73465140478668	0.468262226847034	0	0.624349635796046	0.104058272632674	3.53798126951093	1.19667013527575	0.156087408949011	0.572320499479709	0.416233090530697	0	4.68262226847034	26.4828303850156	4.16233090530697	1.71696149843913	0.156087408949011	0.208116545265349	0	0.416233090530697	0	10.3017689906348	0	1.35275754422477	9.78147762747138	4.21436004162331	1.8210197710718	0.156087408949011	0.208116545265349	0.156087408949011	0.156087408949011	0	0.780437044745057	0.0520291363163372	0.416233090530697	0.780437044745057	76.9230769230769	23.0769230769231	10.8108108108108	89.1891891891892	95	1.30526315789474	13.6842105263158	2.10526315789474	0	78.9473684210526	5.26315789473684	0	0	7.84313725490196	15.6862745098039	76.4705882352941	1.31372549019608	32.2916666666667	67.7083333333333	4.61538461538462	95.3846153846154	20.6521739130435	4.34782608695652	2.17391304347826	3.26086956521739	25	11.9565217391304	32.6086956521739	2.5	0.7	0.685	0.6	0.585
4523	AmazonBooks	J.R.R. Tolkien	597790	The Children of Hurin	64	4	138	34.5	4.90833333333333	0.72463768115942	5.07246376811594	0	1.44927536231884	15.9420289855072	13.0434782608696	0	6.52173913043478	0	4.34782608695652	7.97101449275362	1.44927536231884	19.5652173913043	5.79710144927536	0	5.79710144927536	12.3188405797101	0.475	0	0	100	0	83.3333333333333	0	0	16.6666666666667	12.5	12.5	62.5	12.5	0	0	0	60	0	20	0	20	0	20	0	20	60	0	28.5714285714286	57.1428571428571	14.2857142857143	71.4285714285714	28.5714285714286	0	0	0	80	0	0	0	20	3	100	11.5	2.69827586206897	22	16.75	6	6.52173913043478	0.72463768115942	0.72463768115942	12.3188405797101	2.89855072463768	0	4.34782608695652	4.34782608695652	0	0	2.17391304347826	0	3.6231884057971	1.44927536231884	0	2.89855072463768	0	0	0.72463768115942	13.0434782608696	2.89855072463768	2.17391304347826	0	0	0	1.44927536231884	0	15.2173913043478	0	4.34782608695652	10.1449275362319	0	6.52173913043478	0	0	0	0	0	0	0	1.44927536231884	0	100	0	0	100	11	1.27272727272727	27.2727272727273	0	0	72.7272727272727	0	0	0	0	16.6666666666667	83.3333333333333	1.16666666666667	36.3636363636364	63.6363636363636	14.2857142857143	85.7142857142857	0	12.5	0	0	25	0	62.5	2.625	0.69	0	0.65	0
4524	AmazonBooks	J.R.R. Tolkien	222910	The Two Towers	97	4	59	14.75	4.66666666666667	0	6.77966101694915	0	1.69491525423729	13.5593220338983	13.5593220338983	0	3.38983050847458	0	3.38983050847458	6.77966101694915	0	23.728813559322	6.77966101694915	0	3.38983050847458	16.9491525423729	0.470588235294118	0	0	100	0	50	0	0	50	0	50	50	0	0	0	0	0	0	100	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	0	25	0	0	0	75	1.75	75	8.42857142857143	2.74468085106383	20	9	2.75	3.38983050847458	0	0	16.9491525423729	5.08474576271186	0	5.08474576271186	5.08474576271186	0	0	1.69491525423729	0	5.08474576271186	0	0	0	0	0	1.69491525423729	13.5593220338983	6.77966101694915	0	0	0	0	1.69491525423729	0	13.5593220338983	0	3.38983050847458	8.47457627118644	0	6.77966101694915	0	0	0	0	0	0	0	1.69491525423729	0	75	25	0	0	4	1.25	25	0	0	75	0	0	0	0	0	100	1	75	25	0	100	0	0	25	0	0	50	25	2.5	0	0	0	0
4525	AmazonBooks	Dan Brown	6411961	The Lost Symbol	202	4	99	24.75	4.73333333333333	1.01010101010101	5.05050505050505	0	0	7.07070707070707	9.09090909090909	0	12.1212121212121	0	5.05050505050505	12.1212121212121	2.02020202020202	16.1616161616162	10.1010101010101	0	3.03030303030303	17.1717171717172	0.577777777777778	0	0	75	25	50	0	0	50	0	40	40	20	0	0	0	50	0	50	0	0	0	0	0	0	100	0	0	80	20	100	0	0	0	40	20	0	0	0	40	3	100	8.25	2.76744186046512	24	15	5.25	11.1111111111111	3.03030303030303	1.01010101010101	17.1717171717172	2.02020202020202	0	5.05050505050505	6.06060606060606	0	0	3.03030303030303	0	3.03030303030303	2.02020202020202	0	0	1.01010101010101	0	0	9.09090909090909	4.04040404040404	6.06060606060606	1.01010101010101	0	0	4.04040404040404	0	6.06060606060606	0	5.05050505050505	4.04040404040404	0	5.05050505050505	0	1.01010101010101	0	0	0	0	0	0	0	100	0	42.8571428571429	57.1428571428571	4	1	0	0	0	100	0	0	0	0	16.6666666666667	83.3333333333333	1.16666666666667	36.3636363636364	63.6363636363636	71.4285714285714	28.5714285714286	10	0	10	0	10	60	10	3	0	0	0	0
4526	AmazonBooks	Sarah J. Maas	7896527	Throne of glass	92	8	232	29	4.31428571428571	2.1551724137931	5.60344827586207	0	3.01724137931034	15.5172413793103	9.48275862068966	0	4.31034482758621	0	2.1551724137931	4.31034482758621	1.29310344827586	16.3793103448276	9.05172413793103	0	8.62068965517241	18.1034482758621	0.39047619047619	0	18.1818181818182	72.7272727272727	9.09090909090909	61.1111111111111	0	0	38.8888888888889	0	33.3333333333333	52.3809523809524	14.2857142857143	0	0	18.1818181818182	81.8181818181818	0	0	0	0	0	27.2727272727273	0	18.1818181818182	54.5454545454546	0	0	81.8181818181818	18.1818181818182	84.6153846153846	0	0	15.3846153846154	36.3636363636364	54.5454545454546	0	0	0	9.09090909090909	3	75	9.66666666666667	3.03940886699507	26	14.25	4.75	4.31034482758621	2.1551724137931	0.862068965517241	15.0862068965517	1.29310344827586	0	1.29310344827586	3.01724137931034	3.01724137931034	0	2.1551724137931	0	9.91379310344828	2.1551724137931	0	3.87931034482759	0	0	1.72413793103448	9.05172413793103	3.44827586206897	3.44827586206897	0.431034482758621	1.29310344827586	0	0	0	15.5172413793103	0	2.1551724137931	6.03448275862069	0	3.44827586206897	0	0	0	1.72413793103448	0	0	0	2.1551724137931	0.431034482758621	100	0	0	100	11	1.18181818181818	18.1818181818182	0	0	81.8181818181818	0	0	0	0	13.3333333333333	86.6666666666667	1.13333333333333	27.2727272727273	72.7272727272727	12.5	87.5	19.047619047619	9.52380952380952	0	4.76190476190476	23.8095238095238	23.8095238095238	19.047619047619	3	0.79	0.63	0.66	0.535
4527	AmazonBooks	J.R.R. Tolkien	7332	The Silmarillion	419	1	4	4	6.75	0	0	0	0	0	0	0	0	0	0	25	0	75	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	2	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4528	AmazonBooks	J.K. Rowling	3	Harry Potter and the  Sorcerer's Stone	81	2	36	18	4.32352941176471	5.55555555555556	8.33333333333333	0	2.77777777777778	11.1111111111111	5.55555555555556	0	11.1111111111111	0	2.77777777777778	5.55555555555556	0	13.8888888888889	16.6666666666667	0	0	16.6666666666667	0.5	0	0	100	0	60	0	0	40	0	33.3333333333333	50	16.6666666666667	0	0	0	33.3333333333333	0	0	0	66.6666666666667	0	0	0	50	50	0	0	100	0	66.6666666666667	0	0	33.3333333333333	50	50	0	0	0	0	3.5	100	5.14285714285714	2.125	8	6	4	8.33333333333333	5.55555555555556	0	16.6666666666667	2.77777777777778	0	2.77777777777778	2.77777777777778	0	0	5.55555555555556	0	5.55555555555556	8.33333333333333	0	0	2.77777777777778	0	2.77777777777778	5.55555555555556	5.55555555555556	2.77777777777778	2.77777777777778	0	0	2.77777777777778	0	8.33333333333333	0	2.77777777777778	2.77777777777778	0	2.77777777777778	0	0	0	0	0	0	0	0	0	0	100	0	100	1	1	0	0	0	100	0	0	0	0	33.3333333333333	66.6666666666667	1.33333333333333	33.3333333333333	66.6666666666667	25	75	16.6666666666667	0	0	0	50	0	33.3333333333333	2.33333333333333	0	0	0	0
4529	AmazonBooks	Sarah J. Maas	50659472	A court of wings and ruin	57	22	340	15.4545454545455	4.72758620689655	0.294117647058823	6.47058823529412	0	0.882352941176471	10	14.7058823529412	0	7.35294117647059	0	4.70588235294118	8.82352941176471	1.47058823529412	13.5294117647059	10.8823529411765	0.588235294117647	9.41176470588235	10.8823529411765	0.493103448275862	0	0	100	0	9.09090909090909	0	4.54545454545455	86.3636363636364	2.7027027027027	54.0540540540541	5.40540540540541	37.8378378378378	0	0	0	50	0	50	0	0	0	5.26315789473684	0	0	94.7368421052632	0	13.6363636363636	77.2727272727273	9.09090909090909	86.3636363636364	13.6363636363636	0	0	26.3157894736842	26.3157894736842	0	0	0	47.3684210526316	1.77272727272727	40.9090909090909	8.71794871794872	2.47211895910781	18	5.95454545454545	3.68181818181818	7.05882352941176	0.882352941176471	0.588235294117647	10.2941176470588	0.588235294117647	0	5.29411764705882	6.47058823529412	0.588235294117647	0	5.58823529411765	0	5.29411764705882	1.47058823529412	0	2.05882352941176	0	0	0.882352941176471	14.4117647058824	6.47058823529412	3.23529411764706	0.588235294117647	0.294117647058823	0	1.17647058823529	0	8.82352941176471	0	4.70588235294118	4.41176470588235	0.294117647058823	4.41176470588235	0	1.47058823529412	0	0.294117647058823	0	0	0	1.76470588235294	0.588235294117647	87.5	12.5	43.75	56.25	9	1.22222222222222	22.2222222222222	0	0	77.7777777777778	0	0	0	9.09090909090909	36.3636363636364	54.5454545454546	1.54545454545455	34.6153846153846	65.3846153846154	0	100	13.5135135135135	5.40540540540541	0	2.7027027027027	37.8378378378378	10.8108108108108	29.7297297297297	2.72972972972973	0.8	0.68	0.65	0.55
4530	AmazonBooks	Jane Austen	1885	Pride and Prejudice	68	2	27	13.5	3.96	0	11.1111111111111	0	7.40740740740741	7.40740740740741	7.40740740740741	0	11.1111111111111	0	7.40740740740741	0	0	11.1111111111111	22.2222222222222	0	7.40740740740741	7.40740740740741	0.48	0	0	0	0	0	0	0	100	0	83.3333333333333	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	66.6666666666667	33.3333333333333	0	0	0	0	3	100	4.5	2	6	6	3	11.1111111111111	3.7037037037037	0	7.40740740740741	0	0	7.40740740740741	0	0	0	11.1111111111111	0	3.7037037037037	3.7037037037037	0	0	0	0	7.40740740740741	7.40740740740741	7.40740740740741	11.1111111111111	0	0	0	3.7037037037037	0	3.7037037037037	0	7.40740740740741	0	0	3.7037037037037	0	0	0	0	0	0	0	0	0	0	100	33.3333333333333	66.6666666666667	0	0	0	0	0	0	0	0	0	0	0	100	1	50	50	50	50	16.6666666666667	0	0	0	50	16.6666666666667	16.6666666666667	2.66666666666667	0	0	0	0
4531	AmazonBooks	Jane Austen	14935	Sense and Sensibility	112	2	13	6.5	5.45454545454545	0	0	0	0	15.3846153846154	15.3846153846154	0	0	0	7.69230769230769	15.3846153846154	0	30.7692307692308	7.69230769230769	0	0	7.69230769230769	0.636363636363636	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	50	13	1.88888888888889	3	1.5	2	0	0	0	7.69230769230769	0	0	7.69230769230769	15.3846153846154	0	0	0	0	0	0	0	0	0	0	0	15.3846153846154	15.3846153846154	0	0	0	0	0	0	15.3846153846154	0	7.69230769230769	15.3846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	100	0	0	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
4532	AmazonBooks	Jane Austen	1885	Pride and Prejudice	38	1	33	33	5.5	0	0	0	0	15.1515151515152	9.09090909090909	0	6.06060606060606	0	3.03030303030303	6.06060606060606	6.06060606060606	24.2424242424242	6.06060606060606	0	6.06060606060606	18.1818181818182	0.533333333333333	0	0	100	0	100	0	0	0	0	0	50	50	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16.5	2.41379310344828	12	12	8	6.06060606060606	0	0	18.1818181818182	0	0	9.09090909090909	3.03030303030303	0	0	0	0	3.03030303030303	0	0	0	0	0	0	9.09090909090909	3.03030303030303	6.06060606060606	0	0	0	0	0	15.1515151515152	0	3.03030303030303	12.1212121212121	3.03030303030303	0	0	3.03030303030303	0	0	3.03030303030303	0	0	3.03030303030303	0	0	100	33.3333333333333	66.6666666666667	4	1	0	0	0	100	0	0	0	0	0	100	1	0	100	0	100	50	0	0	50	0	0	0	3.5	0	0	0	0
4533	AmazonBooks	Dan Brown	17212231	Inferno	272	4	85	21.25	4.5625	0	5.88235294117647	0	0	9.41176470588235	5.88235294117647	0	11.7647058823529	0	7.05882352941176	7.05882352941176	5.88235294117647	17.6470588235294	8.23529411764706	1.17647058823529	3.52941176470588	16.4705882352941	0.5375	0	0	100	0	50	0	0	50	0	28.5714285714286	28.5714285714286	42.8571428571429	0	0	0	100	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	0	80	0	0	0	20	2.5	75	8.5	2.80263157894737	20	14	4.5	10.5882352941176	0	2.35294117647059	17.6470588235294	3.52941176470588	0	7.05882352941176	4.70588235294118	0	0	1.17647058823529	0	4.70588235294118	1.17647058823529	0	1.17647058823529	1.17647058823529	0	0	5.88235294117647	4.70588235294118	5.88235294117647	0	1.17647058823529	0	0	0	8.23529411764706	0	7.05882352941176	2.35294117647059	0	5.88235294117647	0	0	0	1.17647058823529	1.17647058823529	1.17647058823529	0	0	0	71.4285714285714	28.5714285714286	0	100	2	1	0	0	0	100	0	0	0	0	0	100	1	42.8571428571429	57.1428571428571	0	100	0	0	0	0	83.3333333333333	0	16.6666666666667	2.42857142857143	0	0	0	0
4534	AmazonBooks	Jane Austen	6969	Emma	229	3	25	8.33333333333333	4.54545454545455	0	4	0	0	8	12	0	12	0	8	8	0	12	16	0	12	8	0.545454545454545	0	0	100	0	66.6666666666667	0	0	33.3333333333333	0	25	50	25	0	0	0	100	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	0	0	0	0	0	100	1.33333333333333	100	6.25	2.10526315789474	7	5	2.33333333333333	12	0	0	8	0	0	4	4	0	0	4	0	8	0	0	0	0	0	0	12	12	0	0	0	0	0	0	8	0	8	0	0	12	0	0	0	0	0	0	0	8	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	50	0	50	2.5	0	0	0	0
4535	AmazonBooks	Stephen King	16130549	Doctor Sleep	75	2	34	17	4.41935483870968	0	0	0	0	14.7058823529412	8.82352941176471	0	14.7058823529412	0	2.94117647058824	8.82352941176471	8.82352941176471	11.7647058823529	11.7647058823529	0	2.94117647058824	14.7058823529412	0.612903225806452	0	0	100	0	66.6666666666667	0	0	33.3333333333333	0	50	25	25	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	50	8.5	1.89655172413793	5	5	5.5	11.7647058823529	0	5.88235294117647	14.7058823529412	0	0	2.94117647058824	5.88235294117647	0	0	0	0	2.94117647058824	2.94117647058824	0	0	2.94117647058824	0	0	8.82352941176471	5.88235294117647	2.94117647058824	0	0	0	2.94117647058824	0	11.7647058823529	0	2.94117647058824	8.82352941176471	2.94117647058824	2.94117647058824	0	0	0	0	0	0	0	0	0	100	0	0	100	2	1	0	0	0	100	0	0	0	0	0	100	1	33.3333333333333	66.6666666666667	0	100	25	25	0	0	0	0	50	2.5	0	0	0	0
4536	AmazonBooks	J.R.R. Tolkien	7332	The Silmarillion	321	1	2	2	5	0	0	0	0	0	0	0	50	0	0	50	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
